,home_team,away_team,Time,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTR,FTR,FTHG,FTAG,date,away_expected_points,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_expected_points,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions,game_id,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,referee,home_club_formation,away_club_formation,home_club_id,away_club_id,home_xi_market_value,home_xi_average_age,home_xi_average_height,home_xi_total_caps,away_xi_market_value,away_xi_average_age,away_xi_average_height,away_xi_total_caps
1919,Sevilla,Getafe,20:30,12,9,3,6,5,3,10,24,2,2,0,0,D,A,1,2,2025-08-25,1.863,1.32944,1.32944,0.4963649999999999,13.173913043478262,4,0.8265,0.833075,0.833075,-0.4963649999999999,3.625,4,4645515.0,18.0,4.0,Matías Almeyda,José Bordalás,Isidro Díaz de Mera Escuderos,4-2-3-1,5-3-2,368.0,3709.0,58900000.0,26.51359591811337,185.63636363636363,294.0,41300000.0,27.175906913073234,183.0,121.0
1920,Celta Vigo,Real Betis,20:00,14,7,5,2,10,4,13,11,1,2,0,0,A,D,1,1,2025-08-27,1.153,0.714458,0.714458,-0.190743,13.608695652173912,3,1.4881,0.905201,0.905201,0.190743,19.866666666666667,12,4645543.0,15.0,8.0,Claudio Giráldez,Manuel Pellegrini,Jesús Gil Manzano,3-4-2-1,4-2-3-1,940.0,150.0,30500000.0,24.80343475826022,182.36363636363637,58.0,33500000.0,28.617509800261338,181.0909090909091,237.0
1921,Elche,Levante,18:30,16,11,5,1,4,2,14,17,1,2,0,0,D,H,2,0,2025-08-29,0.9999,0.969663,0.969663,-0.4734269999999999,18.166666666666668,4,1.716,1.44309,1.44309,0.4734269999999999,7.368421052631579,7,4645529.0,7.0,19.0,Eder Sarabia,Julián Calero,Iosu Galech Apezteguía,5-3-2,5-4-1,1531.0,3368.0,5500000.0,26.999937776118475,182.54545454545453,22.0,2500000.0,27.860095824777552,177.5,141.0
1922,Valencia,Getafe,20:30,7,11,4,1,8,6,18,7,2,0,0,0,H,H,3,0,2025-08-29,0.7041999999999999,0.757418,0.757418,-0.785942,12.05,2,2.0452,1.54336,1.54336,0.785942,9.733333333333333,1,4645525.0,8.0,6.0,Carlos Corberán,José Bordalás,Francisco José Hernández Maeso,4-2-3-1,5-3-2,1049.0,3709.0,44500000.0,26.75228672764607,182.8181818181818,94.0,41300000.0,27.186858316221766,183.0,121.0
1923,Alaves,Atletico Madrid,16:00,5,15,2,6,1,6,10,17,2,3,0,0,D,D,1,1,2025-08-30,1.3203,0.960547,0.960547,0.848731,5.5,9,1.3242,0.855094,0.111816,-0.848731,20.928571428571427,3,4645527.0,11.0,15.0,Eduardo Coudet,Diego Simeone,Víctor García Verdura,4-4-2,4-4-2,1108.0,13.0,25000000.0,27.779478563872814,181.54545454545453,26.0,315000000.0,27.132101300479125,182.63636363636363,380.0
1924,Real Oviedo,Real Sociedad,18:00,8,18,1,6,1,10,7,18,2,1,0,0,H,H,1,0,2025-08-30,1.7485,0.92221,0.92221,0.4651499999999999,9.64,7,0.8917,0.45706,0.45706,-0.4651499999999999,19.375,4,4645532.0,14.0,16.0,Veljko Paunovic,Sergio Francisco,Adrián Cordero Vega,4-2-3-1,4-4-2,2497.0,681.0,6300000.0,28.169746748802194,184.1818181818182,73.0,107000000.0,25.632256860182938,180.54545454545453,184.0
1925,Girona,Sevilla,18:30,20,13,5,4,11,3,5,14,0,2,0,0,A,A,0,2,2025-08-30,1.0413,1.62032,1.62032,-0.38876,14.263157894736842,6,1.7043,2.00908,2.00908,0.38876,9.45,9,4645531.0,20.0,12.0,Míchel,Matías Almeyda,Miguel Ángel Ortiz Arias,4-2-3-1,4-2-3-1,12321.0,368.0,78000000.0,28.874369983199554,181.63636363636363,243.0,27900000.0,26.900628461203407,182.9090909090909,283.0
1926,Real Madrid,Mallorca,20:30,17,9,7,5,4,5,12,7,2,0,0,0,H,H,2,1,2025-08-30,0.4232,0.549872,0.549872,-1.2912879999999998,19.363636363636363,3,2.3843,1.84116,1.84116,1.2912879999999998,9.565217391304348,13,4645526.0,1.0,18.0,Xabi Alonso,Jagoba Arrasate,José María Sánchez Martínez,4-2-3-1,5-3-2,418.0,237.0,255000000.0,24.88283243108705,184.36363636363637,487.0,26600000.0,27.412108767344908,182.54545454545453,155.0
1927,Rayo Vallecano,Barcelona,20:30,12,12,6,3,9,4,16,8,4,1,0,0,A,D,1,1,2025-08-31,1.7538,2.35774,1.61447,-0.2567699999999999,8.4,4,1.008,1.87124,1.87124,0.2567699999999999,8.03125,3,4645534.0,9.0,4.0,Iñigo Pérez,Hansi Flick,Mateo Busquets Ferrer,4-3-3 Attacking,4-2-3-1,367.0,131.0,35500000.0,29.748739966399103,178.54545454545453,91.0,85000000.0,25.251446705245474,181.0909090909091,422.0
1928,Espanyol,Osasuna,18:30,10,10,4,3,2,3,13,14,2,3,0,0,D,H,1,0,2025-08-31,1.3569,1.38167,1.38167,0.0128099999999999,11.894736842105264,7,1.3497,1.36886,1.36886,-0.0128099999999999,14.45,6,4645530.0,5.0,13.0,Manolo González,Alessio Lisci,Miguel Sesma Espinosa,4-2-3-1,5-4-1,714.0,331.0,30200000.0,28.927882521311677,180.63636363636363,27.0,62500000.0,28.974425984692925,183.1818181818182,71.0
1929,Real Betis,Athletic Club,18:00,9,15,2,6,4,10,9,16,1,4,0,1,D,A,1,2,2025-08-31,1.6892,1.11141,1.11141,0.395224,8.548387096774194,6,0.9833,0.716186,0.716186,-0.395224,10.115384615384617,4,4645533.0,10.0,2.0,Manuel Pellegrini,Ernesto Valverde,Isidro Díaz de Mera Escuderos,4-2-3-1,4-2-3-1,150.0,621.0,40000000.0,26.485719619189844,180.1818181818182,119.0,142000000.0,27.059423806857072,182.63636363636363,142.0
1930,Celta Vigo,Villarreal,16:00,10,8,2,3,1,5,11,8,1,1,0,0,D,D,1,1,2025-08-31,1.4243,0.96978,0.96978,0.093739,21.63157894736842,7,1.2254,0.876041,0.876041,-0.093739,9.772727272727272,9,4645528.0,17.0,3.0,Claudio Giráldez,Marcelino,Alejandro Quintero González,3-4-3,4-4-2,940.0,1050.0,44500000.0,25.295501213365693,178.0909090909091,41.0,70000000.0,25.578495426544706,185.1818181818182,207.0
1931,Sevilla,Elche,20:00,7,5,3,2,2,2,23,19,4,3,0,0,H,D,2,2,2025-09-12,1.8297,0.781151,0.781151,0.434754,6.357142857142857,1,0.7806,0.346397,0.346397,-0.434754,5.45,5,4645574.0,12.0,8.0,Matías Almeyda,Eder Sarabia,Javier Alberola Rojas,4-3-3 Attacking,5-3-2,368.0,1531.0,33500000.0,27.956941073984193,184.45454545454547,284.0,9000000.0,28.655989048596854,182.4,75.0
1932,Getafe,Real Oviedo,13:00,10,5,3,1,4,3,12,18,2,5,0,1,H,H,2,0,2025-09-13,0.7325,0.369812,0.369812,-0.5842750000000001,7.9,1,1.9166,0.954087,0.954087,0.5842750000000001,8.62962962962963,2,4645570.0,5.0,16.0,José Bordalás,Veljko Paunovic,José Luis Guzmán Mansilla,5-3-2,4-2-3-1,3709.0,2497.0,28100000.0,29.24024640657084,181.63636363636363,149.0,13800000.0,27.787941011760314,182.27272727272728,78.0
1933,Real Sociedad,Real Madrid,15:15,23,16,4,6,12,4,17,7,2,1,0,1,A,A,1,2,2025-09-13,1.0202,2.54171,2.54171,0.13727,14.5625,6,1.778,3.14772,2.40444,-0.13727,8.105263157894736,10,4645565.0,17.0,1.0,Sergio Francisco,Xabi Alonso,Jesús Gil Manzano,4-3-3 Attacking,4-2-3-1,681.0,418.0,88000000.0,26.765975981581732,181.0,134.0,50000000.0,26.441416215543526,182.72727272727272,465.0
1934,Athletic Club,Alaves,17:30,12,4,3,2,6,6,17,21,4,3,0,0,D,A,0,1,2025-09-13,0.4545,0.090756,0.090756,-0.775906,9.73076923076923,0,2.1837,0.866662,0.866662,0.775906,5.078947368421052,5,4645572.0,4.0,7.0,Ernesto Valverde,Eduardo Coudet,José María Sánchez Martínez,4-2-3-1,4-2-3-1,621.0,1108.0,52500000.0,28.30763487026321,182.8181818181818,109.0,24500000.0,28.173480181693733,180.9090909090909,27.0
1935,Atletico Madrid,Villarreal,20:00,8,8,3,1,8,3,12,15,2,4,0,0,H,H,2,0,2025-09-13,0.6283,0.668177,0.668177,-0.8424229999999999,21.764705882352946,3,2.1187,1.5106,1.5106,0.8424229999999999,14.285714285714286,5,4645566.0,10.0,6.0,Diego Simeone,Marcelino,José Luis Munuera Montero,4-4-2,4-4-2,13.0,1050.0,274000000.0,28.34223134839151,180.72727272727272,487.0,128000000.0,26.963599029307446,183.72727272727272,261.0
1936,Celta Vigo,Girona,13:00,21,13,7,8,10,3,7,9,0,3,0,0,A,D,1,1,2025-09-14,1.0583,1.41213,1.41213,0.35263,22.466666666666665,11,1.6802,1.80278,1.0595,-0.35263,12.045454545454543,11,4645568.0,15.0,20.0,Claudio Giráldez,Míchel,Adrián Cordero Vega,5-4-1,4-3-3 Attacking,940.0,12321.0,32300000.0,25.83610229606123,180.36363636363637,64.0,96900000.0,27.09003795656773,182.0,338.0
1937,Levante,Real Betis,15:15,5,28,2,9,4,12,16,11,3,2,0,0,H,D,2,2,2025-09-14,2.1837,2.19546,2.19546,1.17121,6.85,16,0.5964,1.02425,1.02425,-1.17121,14.80952380952381,6,4645573.0,18.0,11.0,Julián Calero,Manuel Pellegrini,Alejandro Muñiz Ruiz,4-3-3 Attacking,4-2-3-1,3368.0,150.0,5400000.0,26.600211561197185,179.27272727272728,146.0,56000000.0,26.467799141310433,181.36363636363637,64.0
1938,Osasuna,Rayo Vallecano,17:30,9,19,7,6,3,6,13,7,3,2,0,0,H,H,2,0,2025-09-14,0.971,0.979149,0.979149,-0.4220509999999999,10.928571428571429,8,1.7471,1.4012,1.4012,0.4220509999999999,22.53846153846154,0,4645571.0,9.0,13.0,Alessio Lisci,Iñigo Pérez,César Soto Grado,5-4-1,4-2-3-1,331.0,367.0,56300000.0,27.608238441914008,184.45454545454547,32.0,39000000.0,29.787069877418954,178.54545454545453,91.0
1939,Barcelona,Valencia,20:00,24,2,10,1,5,4,9,8,0,1,0,0,H,H,6,0,2025-09-14,0.0227,0.12495,0.12495,-3.33527,23.0625,1,2.9609,3.46022,3.46022,3.33527,6.7,13,4645567.0,2.0,14.0,Hansi Flick,Carlos Corberán,Guillermo Cuadra Fernández,4-2-3-1,5-4-1,131.0,1049.0,80000000.0,23.497231037272105,180.54545454545453,257.0,49200000.0,26.943936282745316,183.1818181818182,108.0
1940,Espanyol,Mallorca,20:00,9,24,3,10,3,9,9,16,2,1,1,0,H,H,3,2,2025-09-15,0.897,2.03185,1.28857,-0.6422000000000001,8.727272727272727,3,1.881,2.67405,1.93077,0.6422000000000001,20.615384615384617,3,4645569.0,3.0,19.0,Manolo González,Jagoba Arrasate,Alejandro Hernández Hernández,4-4-2 double 6,3-5-2 flat,714.0,237.0,31200000.0,27.40215294630079,181.63636363636363,34.0,25200000.0,27.933295999004418,183.8181818181818,193.0
1941,Real Betis,Real Sociedad,20:00,21,11,6,5,3,5,7,20,3,7,0,0,D,H,3,1,2025-09-19,0.266,0.606673,0.606673,-1.929117,9.862068965517242,7,2.6102,2.53579,2.53579,1.929117,9.290322580645162,10,4645487.0,8.0,18.0,Manuel Pellegrini,Sergio Francisco,Mateo Busquets Ferrer,4-2-3-1,4-1-4-1,150.0,681.0,70500000.0,28.26358036214299,180.9090909090909,236.0,107000000.0,26.10416277767407,180.0,172.0
1942,Valencia,Athletic Club,20:00,13,11,5,5,5,6,13,6,1,1,0,1,D,H,2,0,2025-09-20,0.3373,0.499198,0.499198,-1.5108719999999998,11.68421052631579,3,2.5006,2.01007,2.01007,1.5108719999999998,13.0,5,4645490.0,11.0,6.0,Carlos Corberán,Ernesto Valverde,Miguel Ángel Ortiz Arias,4-4-2,4-2-3-1,1049.0,621.0,49600000.0,27.870823221952584,182.63636363636363,107.0,58500000.0,27.819550743575384,181.9090909090909,119.0
1943,Alaves,Sevilla,17:30,8,9,5,3,4,4,20,19,1,7,0,0,D,A,1,2,2025-09-20,1.2405,0.891992,0.891992,0.725013,7.84,4,1.3839,0.910257,0.166979,-0.725013,7.96875,4,4645485.0,10.0,9.0,Eduardo Coudet,Matías Almeyda,Iosu Galech Apezteguía,4-3-3 Attacking,5-4-1,1108.0,368.0,21500000.0,28.386036960985624,180.9090909090909,26.0,38100000.0,27.268496048783526,183.36363636363637,224.0
1944,Villarreal,Osasuna,17:30,26,6,8,3,7,0,10,11,2,3,0,1,A,H,2,1,2025-09-20,0.4844999999999999,1.95599,1.21271,-2.35124,23.454545454545453,5,2.3619,3.56395,3.56395,2.35124,6.583333333333333,13,4645494.0,3.0,13.0,Marcelino,Alessio Lisci,Isidro Díaz de Mera Escuderos,4-4-2 double 6,5-4-1,1050.0,331.0,100500000.0,25.735797399041754,183.45454545454547,258.0,49100000.0,29.230041690000622,183.8181818181818,59.0
1945,Girona,Levante,13:00,7,14,1,7,5,4,11,17,4,3,2,0,A,A,0,4,2025-09-20,2.9764,4.50183,4.50183,4.077975,8.863636363636363,10,0.0145,0.423855,0.423855,-4.077975,35.0,4,4645489.0,20.0,15.0,Míchel,Julián Calero,Alejandro Quintero González,4-3-3 Attacking,4-4-2,12321.0,3368.0,96900000.0,27.106465061290525,182.0,338.0,6000000.0,26.712214547943503,178.54545454545453,153.0
1946,Real Madrid,Espanyol,15:15,16,8,5,1,5,3,10,20,2,0,0,0,H,H,2,0,2025-09-20,0.552,0.969443,0.969443,-1.091917,15.241379310344827,2,2.229,2.06136,2.06136,1.091917,7.521739130434782,8,4645493.0,1.0,4.0,Xabi Alonso,Manolo González,Juan Martínez Munuera,4-4-2,4-2-3-1,418.0,714.0,170000000.0,25.8338622363263,183.1818181818182,477.0,34000000.0,27.06539729948354,181.45454545454547,34.0
1947,Rayo Vallecano,Celta Vigo,13:00,15,9,5,5,5,7,8,10,1,1,0,0,D,D,1,1,2025-09-21,1.3304,1.28175,1.28175,-0.03275,20.428571428571427,10,1.3601,1.3145,1.3145,0.03275,12.411764705882351,7,4645492.0,14.0,16.0,Iñigo Pérez,Claudio Giráldez,Víctor García Verdura,4-2-3-1,5-4-1,367.0,940.0,27000000.0,30.130296807914878,178.54545454545453,102.0,25500000.0,25.431647066143988,177.9090909090909,39.0
1948,Mallorca,Atletico Madrid,15:15,8,12,3,7,3,6,14,6,0,0,0,1,D,D,1,1,2025-09-21,2.5861,2.08772,1.34445,0.8135109999999999,22.444444444444443,9,0.2656,0.530939,0.530939,-0.8135109999999999,14.38888888888889,4,4645491.0,19.0,12.0,Jagoba Arrasate,Diego Simeone,Francisco José Hernández Maeso,5-3-2,4-4-2,237.0,13.0,42200000.0,28.975670462323443,183.8181818181818,216.0,298000000.0,27.96963474581544,180.45454545454547,439.0
1949,Elche,Real Oviedo,17:30,15,12,5,4,3,3,9,18,2,2,0,0,H,H,1,0,2025-09-21,0.9763,1.10565,1.10565,-0.4693199999999999,16.666666666666668,3,1.7524000000000002,1.57497,1.57497,0.4693199999999999,10.736842105263158,7,4645488.0,5.0,17.0,Eder Sarabia,Veljko Paunovic,Miguel Sesma Espinosa,3-4-1-2,4-2-3-1,1531.0,2497.0,10000000.0,27.44745193205152,180.8181818181818,66.0,18600000.0,28.436064961732313,184.45454545454547,242.0
1950,Barcelona,Getafe,20:00,16,3,7,2,3,2,9,15,2,4,0,0,H,H,3,0,2025-09-21,0.0664,0.215949,0.215949,-2.748341,14.51851851851852,0,2.8927,2.96429,2.96429,2.748341,8.823529411764707,8,4645486.0,2.0,7.0,Hansi Flick,José Bordalás,De Burgos Bengoetxea,4-2-3-1,5-3-2,131.0,3709.0,30000000.0,27.17540912202103,182.45454545454547,558.0,28100000.0,29.262149212867897,181.63636363636363,149.0
1951,Levante,Real Madrid,20:30,11,24,2,10,1,7,17,9,1,1,0,0,A,A,1,4,2025-09-23,2.6885,4.06315,3.31987,1.6186599999999998,15.31578947368421,15,0.2246,1.70121,1.70121,-1.6186599999999998,14.214285714285714,5,4645539.0,17.0,1.0,Julián Calero,Xabi Alonso,Isidro Díaz de Mera Escuderos,4-4-2,3-4-2-1,3368.0,418.0,2000000.0,26.832928878103417,177.8181818181818,150.0,185000000.0,24.725779354116106,182.36363636363637,386.0
1952,Athletic Club,Girona,18:00,17,6,5,3,8,1,19,15,0,2,0,0,A,D,1,1,2025-09-23,0.5544,0.856618,0.856618,-1.1696719999999998,26.25,3,2.2293,2.02629,2.02629,1.1696719999999998,4.8108108108108105,8,4645536.0,6.0,20.0,Ernesto Valverde,Míchel,José Luis Munuera Montero,4-2-3-1,4-2-3-1,621.0,12321.0,40000000.0,27.27247837720117,184.45454545454547,148.0,55900000.0,27.012133656897518,182.36363636363637,219.0
1953,Espanyol,Valencia,18:00,21,5,10,2,8,3,9,9,1,4,0,0,A,D,2,2,2025-09-23,0.1800999999999999,1.00785,1.00785,-2.30528,10.826086956521738,0,2.728,3.31313,3.31313,2.30528,11.0,14,4645538.0,4.0,11.0,Manolo González,Carlos Corberán,José Luis Guzmán Mansilla,4-2-3-1,4-4-2 double 6,714.0,1049.0,29000000.0,27.855889490386406,181.45454545454547,61.0,47200000.0,27.944496297679052,181.8181818181818,87.0
1954,Sevilla,Villarreal,20:30,16,12,2,5,3,3,17,14,2,3,0,0,A,A,1,2,2025-09-23,2.4582,2.40523,2.40523,1.56906,10.647058823529411,6,0.3876,0.83617,0.83617,-1.56906,5.612903225806452,9,4645540.0,12.0,3.0,Matías Almeyda,Marcelino,César Soto Grado,5-4-1,4-3-3 Attacking,368.0,1050.0,36900000.0,28.177213614585277,184.72727272727272,322.0,89000000.0,25.9702569846307,185.27272727272728,162.0
1955,Getafe,Alaves,18:00,7,10,1,4,2,7,14,20,2,3,0,0,D,D,1,1,2025-09-24,1.9597,1.21176,1.21176,0.6355569999999999,4.6,2,0.7369,0.576203,0.576203,-0.6355569999999999,7.6,2,4645541.0,7.0,10.0,José Bordalás,Eduardo Coudet,Alejandro Quintero González,4-3-3 Attacking,4-4-2,3709.0,1108.0,32300000.0,29.123514404828573,181.27272727272728,142.0,20000000.0,27.231161719868087,180.0,38.0
1956,Atletico Madrid,Rayo Vallecano,20:30,20,9,8,3,8,6,6,12,3,4,0,0,D,H,3,2,2025-09-24,0.0958999999999999,1.61988,1.61988,-3.33029,14.476190476190476,2,2.8550000000000004,4.95017,4.95017,3.33029,9.583333333333334,12,4645537.0,9.0,14.0,Diego Simeone,Iñigo Pérez,Alejandro Hernández Hernández,5-3-2,4-2-3-1,13.0,367.0,301500000.0,29.100864911953206,179.9090909090909,533.0,32200000.0,28.68744944309626,178.63636363636363,92.0
1957,Real Sociedad,Mallorca,20:30,17,7,4,3,11,2,13,15,2,2,0,0,D,H,1,0,2025-09-24,0.1686,0.641137,0.641137,-2.187433,14.25,1,2.7414,2.82857,2.82857,2.187433,6.52,11,4645535.0,16.0,19.0,Sergio Francisco,Jagoba Arrasate,Iosu Galech Apezteguía,4-3-3 Attacking,5-3-2,681.0,237.0,119000000.0,26.70848111505196,180.1818181818182,185.0,26300000.0,27.68614274158422,183.0,138.0
1958,Osasuna,Elche,18:30,9,12,2,4,2,3,19,13,2,2,0,0,H,D,1,1,2025-09-25,1.2308,1.05089,1.05089,-0.1243499999999999,10.263157894736842,2,1.4423,1.17524,1.17524,0.1243499999999999,10.333333333333334,2,4645544.0,13.0,5.0,Alessio Lisci,Eder Sarabia,Adrián Cordero Vega,3-4-1-2,5-3-2,331.0,1531.0,49900000.0,27.83423557961546,185.1818181818182,58.0,5500000.0,26.04268558272665,183.54545454545453,76.0
1959,Real Oviedo,Barcelona,20:30,7,22,3,10,6,9,10,6,1,0,0,0,H,A,1,3,2025-09-25,1.8209,2.07001,2.07001,0.6198699999999999,4.5,22,0.9101,1.45014,1.45014,-0.6198699999999999,34.8,4,4645542.0,18.0,2.0,Veljko Paunovic,Hansi Flick,Miguel Ángel Ortiz Arias,4-4-1-1,4-2-3-1,2497.0,131.0,15500000.0,29.581731068384045,181.8181818181818,329.0,70000000.0,24.76510484724037,182.36363636363637,313.0
1960,Girona,Espanyol,20:00,12,20,3,5,8,4,9,11,0,1,0,0,D,D,0,0,2025-09-26,1.2116000000000002,0.949116,0.949116,-0.1274940000000001,9.84375,1,1.4789,1.07661,1.07661,0.1274940000000001,12.0625,9,4645584.0,20.0,7.0,Míchel,Manolo González,Francisco José Hernández Maeso,5-3-2,4-4-2,12321.0,714.0,71400000.0,28.449007529089666,181.8181818181818,333.0,31200000.0,26.33339555721486,181.27272727272728,35.0
1961,Mallorca,Alaves,17:30,12,12,3,3,4,8,14,18,2,3,0,0,H,H,1,0,2025-09-27,0.8887,0.566415,0.566415,-0.476255,5.896551724137931,6,1.7821,1.04267,1.04267,0.476255,11.454545454545457,4,4645581.0,19.0,11.0,Jagoba Arrasate,Eduardo Coudet,Adrián Cordero Vega,4-2-3-1,4-1-4-1,237.0,1108.0,46700000.0,28.612780785265386,182.9090909090909,190.0,30000000.0,27.41484661813204,180.27272727272728,34.0
1962,Villarreal,Athletic Club,20:00,14,16,5,4,6,5,13,11,2,0,0,0,D,H,1,0,2025-09-27,1.1277,1.56287,1.56287,-0.3010900000000001,9.272727272727272,5,1.5831,1.86396,1.86396,0.3010900000000001,16.6875,7,4645582.0,3.0,10.0,Marcelino,Ernesto Valverde,Miguel Sesma Espinosa,4-4-2,4-2-3-1,1050.0,621.0,93000000.0,25.627278949660877,183.9090909090909,276.0,42500000.0,28.727272727272727,183.9090909090909,151.0
1963,Getafe,Levante,13:00,11,11,4,3,6,2,15,16,4,3,0,0,A,D,1,1,2025-09-27,1.7206,1.27833,1.27833,0.4473629999999999,5.730769230769231,2,0.9649,0.830967,0.830967,-0.4473629999999999,5.260869565217392,3,4645579.0,8.0,15.0,José Bordalás,Julián Calero,Mateo Busquets Ferrer,5-3-2,4-4-2,3709.0,3368.0,33400000.0,28.190902868520936,182.27272727272728,147.0,6000000.0,26.21317901810715,179.27272727272728,201.0
1964,Atletico Madrid,Real Madrid,15:15,13,6,7,2,7,2,17,14,5,4,0,0,D,H,5,2,2025-09-27,0.3117999999999999,1.02797,1.02797,-1.01951,9.470588235294118,5,2.5561000000000003,2.79075,2.04748,1.01951,14.35,8,4645576.0,5.0,2.0,Diego Simeone,Xabi Alonso,Javier Alberola Rojas,4-4-2,4-2-3-1,13.0,418.0,296000000.0,28.368365378632316,182.54545454545453,463.0,330000000.0,25.94710970070313,184.45454545454547,547.0
1965,Real Betis,Osasuna,20:00,12,12,6,1,5,5,6,7,0,1,0,0,H,H,2,0,2025-09-28,0.8069,0.578485,0.578485,-0.6110650000000001,26.416666666666668,5,1.8872,1.18955,1.18955,0.6110650000000001,16.5,7,4645578.0,6.0,13.0,Manuel Pellegrini,Alessio Lisci,Víctor García Verdura,4-2-3-1,5-3-2,150.0,331.0,70500000.0,27.69734304025885,180.9090909090909,300.0,54400000.0,28.629954576566487,186.8181818181818,63.0
1966,Barcelona,Real Sociedad,17:30,22,7,12,2,12,1,6,12,1,2,0,0,D,H,2,1,2025-09-28,0.1971,0.957079,0.957079,-2.052461,26.384615384615383,5,2.7018,3.00954,3.00954,2.052461,8.588235294117647,19,4645577.0,1.0,18.0,Hansi Flick,Sergio Francisco,Alejandro Hernández Hernández,4-2-3-1,4-3-3 Attacking,131.0,681.0,50000000.0,26.886939207267748,183.54545454545453,585.0,79800000.0,26.956629954576567,180.63636363636363,165.0
1967,Elche,Celta Vigo,15:15,17,8,8,2,7,2,12,20,3,3,0,0,D,H,2,1,2025-09-28,0.0572,0.821768,0.821768,-2.471042,11.56,5,2.9096,4.03596,3.29281,2.471042,10.65,6,4645583.0,4.0,17.0,Eder Sarabia,Claudio Giráldez,Guillermo Cuadra Fernández,4-4-2,4-3-3 Attacking,1531.0,940.0,9000000.0,29.371912139879285,180.27272727272728,66.0,25500000.0,25.620060979403892,182.0,60.0
1968,Rayo Vallecano,Sevilla,13:00,18,4,6,1,12,4,12,15,3,2,1,0,D,A,0,1,2025-09-28,0.4175999999999999,0.579597,0.579597,-1.311333,14.38095238095238,6,2.3784,1.89093,1.89093,1.311333,10.2,8,4645580.0,16.0,9.0,Iñigo Pérez,Matías Almeyda,Jesús Gil Manzano,4-2-3-1,5-4-1,367.0,368.0,33500000.0,29.84058241553108,178.72727272727272,88.0,38100000.0,28.972683716010206,182.72727272727272,387.0
1969,Valencia,Real Oviedo,19:00,16,10,5,4,5,4,14,12,1,4,0,1,H,A,1,2,2025-09-30,0.7811,0.997143,0.997143,0.0178059999999999,11.033333333333331,10,1.9478,1.72261,0.979337,-0.0178059999999999,10.363636363636363,6,4645575.0,12.0,14.0,Carlos Corberán,Veljko Paunovic,De Burgos Bengoetxea,4-4-2 double 6,4-3-3 Attacking,1049.0,2497.0,41200000.0,27.70904112998569,182.27272727272728,103.0,17000000.0,27.937527222948166,182.54545454545453,130.0
1970,Osasuna,Getafe,20:00,7,6,3,2,1,6,11,14,1,4,0,0,D,H,2,1,2025-10-03,1.4655,0.856515,0.856515,0.164489,11.333333333333334,3,1.1565,0.692026,0.692026,-0.164489,12.9,0,4645512.0,12.0,11.0,Alessio Lisci,José Bordalás,Javier Alberola Rojas,5-3-2,5-3-2,331.0,3709.0,49100000.0,29.180013689253936,184.1818181818182,61.0,31500000.0,29.449318648497293,182.36363636363637,53.0
1971,Real Oviedo,Levante,13:00,13,14,2,5,9,3,10,10,2,2,0,0,A,A,0,2,2025-10-04,1.8391,1.62121,1.62121,0.5357000000000001,14.909090909090908,11,0.8866,1.08551,1.08551,-0.5357000000000001,17.416666666666668,6,4645513.0,17.0,13.0,Veljko Paunovic,Julián Calero,José Luis Munuera Montero,4-3-3 Attacking,4-4-2,2497.0,3368.0,18500000.0,28.744446518573827,182.36363636363637,291.0,6000000.0,26.232343973617073,179.27272727272728,201.0
1972,Girona,Valencia,15:15,4,19,4,6,0,7,13,12,5,1,2,0,H,H,2,1,2025-10-04,2.1949,2.22808,2.22808,1.0639299999999998,13.055555555555555,5,0.5743,1.16415,1.16415,-1.0639299999999998,12.842105263157896,1,4645507.0,18.0,15.0,Míchel,Carlos Corberán,Isidro Díaz de Mera Escuderos,5-4-1,4-2-3-1,12321.0,1049.0,83400000.0,28.123203285420946,181.1818181818182,309.0,46000000.0,26.615394188289464,182.0,84.0
1973,Athletic Club,Mallorca,17:30,18,7,5,2,7,2,16,13,5,6,0,1,H,H,2,1,2025-10-04,0.2156,0.213773,0.213773,-0.776459,16.0,2,2.6402,1.73351,0.990232,0.776459,9.785714285714286,3,4645506.0,8.0,20.0,Ernesto Valverde,Jagoba Arrasate,Alejandro Quintero González,4-4-2,4-2-3-1,621.0,237.0,18500000.0,28.02812519444963,182.54545454545453,167.0,44700000.0,27.868832057743763,182.9090909090909,158.0
1974,Real Madrid,Villarreal,20:00,26,9,7,2,4,0,9,14,2,4,0,1,D,H,3,1,2025-10-04,0.0598,0.956644,0.956644,-2.6234460000000004,23.33333333333333,1,2.9068,4.32336,3.58009,2.6234460000000004,5.827586206896552,13,4645508.0,1.0,3.0,Xabi Alonso,Marcelino,Guillermo Cuadra Fernández,4-2-3-1,4-4-2,418.0,1050.0,170000000.0,25.175533569784083,184.27272727272728,466.0,97000000.0,25.622301039138822,185.54545454545453,214.0
