,FTR,date,Time,game_id,HTR,team,club_id,manager,formation,xi_market_value,xi_average_age,xi_average_height,xi_total_caps,is_home,shots_last_5,shots_target_last_5,corners_last_5,fouls_last_5,yellow_cards_last_5,red_cards_last_5,xp_last_5,xg_last_5,np_xg_last_5,ppda_last_5,deep_completions_last_5,xi_market_value_last_5,xi_average_age_last_5,xi_average_height_last_5,xi_total_caps_last_5,shots_ewm_5,shots_target_ewm_5,corners_ewm_5,fouls_ewm_5,yellow_cards_ewm_5,red_cards_ewm_5,xp_ewm_5,xg_ewm_5,np_xg_ewm_5,ppda_ewm_5,deep_completions_ewm_5,xi_market_value_ewm_5,xi_average_age_ewm_5,xi_average_height_ewm_5,xi_total_caps_ewm_5,position_last
421,H,2020-10-04,13:00,3441588.0,D,Alaves,1108.0,Pablo Machín,3-5-2,49600000.0,29.531454172111253,184.36363636363637,26.0,1,7.4,1.6,2.6,14.8,2.0,0.0,0.74378,0.7413907999999999,0.7413908000000001,11.104521789804398,2.6,47640000.0,28.696658577562072,183.90909090909093,23.6,7.602306598380111,2.038951249352338,2.0076175056705052,14.497899883913371,2.228811012305377,0.04933719151073573,0.6744054245962254,0.8043836788074333,0.799827948457899,11.22825874533754,2.762890019200225,47983760.79347459,28.624135774066925,183.62130765803997,24.948488426627385,20.0
429,A,2020-10-18,17:30,3450960.0,A,Alaves,1108.0,Pablo Machín,3-4-1-2,48300000.0,29.002551179142554,183.8181818181818,21.0,1,7.4,2.2,2.2,15.4,2.4,0.2,1.0023,0.7906217999999999,0.7906218,9.580214097496707,2.4,49820000.0,28.85689751726713,183.85454545454547,25.0,7.734871069138987,2.3593008414857626,1.3384116525147203,16.331933305087674,2.1525406728264835,0.36622480283192604,0.8893369554902003,0.7098031166705405,0.7067659631448766,10.76550581782493,2.8419266815847117,48522507.210086174,28.92657524818598,183.86875056653602,25.298992293810485,18.0
440,A,2020-10-25,13:00,3450978.0,D,Alaves,1108.0,Pablo Machín,4-4-2 double 6,53100000.0,29.983448447514153,183.8181818181818,26.0,0,8.6,2.2,1.4,13.8,2.2,0.2,0.7916399999999999,0.7369818,0.7369818,9.753928383210992,4.0,49160000.0,28.826830937713897,183.9090909090909,24.8,9.489914077445173,2.239533892184296,1.558941105616072,14.554622171641467,2.1016937809759813,0.24414986637384115,1.030691306185322,0.7759420789618828,0.7739173099628591,10.319861013445992,4.894617824392913,48448338.13873248,28.95190055895726,183.8518943167835,23.865994836940914,19.0
447,D,2020-10-31,20:00,3450980.0,H,Alaves,1108.0,Pablo Machín,4-1-4-1,45100000.0,29.43513160350943,183.0909090909091,26.0,1,10.4,2.4,1.4,12.8,1.6,0.2,1.3041399999999999,1.0454998,0.8968458000000001,9.58309504987766,4.4,50740000.0,29.185439611722977,183.58181818181816,26.0,10.993276069534396,2.826355935111618,2.372627413434641,12.036414751103733,1.4011291789739504,0.1627665766133269,1.6169942111061193,1.2882280587423225,1.0391215431336878,10.657685124098421,4.5964118793771265,49998892.110954635,29.295749859237965,183.84065681711579,24.577329899765584,15.0
460,D,2020-11-08,17:30,3450995.0,A,Alaves,1108.0,Pablo Machín,4-4-2 double 6,52100000.0,29.013751477817188,183.63636363636363,22.0,0,9.4,3.0,1.6,13.4,2.0,0.4,1.24584,1.0947148,0.9460608,12.540582972582973,3.8,49840000.0,29.279771016115983,183.4909090909091,26.0,8.662184027848179,2.8842372905339704,2.2484182746369155,13.357609844558999,2.2674194595273534,0.4418443866246684,1.3039294715851177,1.2298987053650998,1.0638276956186172,14.179197518099311,3.064274574086764,48365928.06100457,29.34221044103067,183.590740906396,25.051553270275566,15.0
471,D,2020-11-22,20:00,3451000.0,H,Alaves,1108.0,Pablo Machín,4-4-2 double 6,48900000.0,29.715885756953522,182.8181818181818,26.0,1,9.0,2.8,1.8,14.0,2.8,0.6,1.3477000000000001,1.1741704,1.0255164,12.356492063492064,3.8,49640000.0,29.39326737601892,183.74545454545455,24.2,7.77478934720171,2.5894915254625257,1.8322788475552725,14.238406567701487,3.511612979603887,0.6278962587345718,1.0821196465493483,1.1585824698659153,1.047868463661271,12.772242782396823,3.0428497159444388,49610618.71392467,29.232724119379984,183.6059484831324,24.034368841466307,15.0
477,A,2020-11-28,20:00,3451016.0,A,Alaves,1108.0,Pablo Machín,4-4-2,48900000.0,29.732312861676313,182.8181818181818,26.0,0,10.0,2.8,2.6,14.2,2.6,0.4,1.36368,1.435378,1.138068,12.471250684181717,3.6,49500000.0,29.430153692987368,183.43636363636364,24.2,9.516526237613942,2.7263276841245427,2.5548525675866225,16.492271053087624,2.6744086501149824,0.4185975050844871,1.187779764739079,1.3812816473631242,1.059712309149308,11.986092886639856,2.695233142736311,49373745.80844725,29.393777999139477,183.34335959388895,24.68957922995627,15.0
488,D,2020-12-06,20:00,3451020.0,D,Alaves,1108.0,Pablo Machín,4-4-2 double 6,48900000.0,29.75421566797337,182.8181818181818,26.0,1,9.6,3.6,4.0,15.4,2.8,0.4,1.47508,1.723782,1.2778420000000001,14.856964969896007,2.4,49620000.0,29.57610602949412,183.23636363636365,25.2,10.011017492905916,3.8175517919834587,4.703235050111803,16.661514035789892,2.782939100331972,0.2790650030614089,1.4153198436946726,1.704267765668572,1.242171539862106,15.1097762174893,2.7968220953965286,49215830.53859334,29.506622953583893,183.16830033490808,25.126386154331765,11.0
496,H,2020-12-12,17:30,3451034.0,D,Alaves,1108.0,Pablo Machín,4-4-2,45200000.0,29.685520502768963,182.63636363636363,20.0,0,7.8,3.0,3.6,14.6,3.0,0.6,0.9846,1.3111144000000001,1.0138284,15.743239479699927,2.2,48780000.0,29.530259473585964,183.03636363636363,25.2,8.340678325984303,2.878367859849357,3.802156698661349,12.107676016718015,2.188626065955903,0.5193766690844936,1.0559465618994996,1.219332509685177,0.9112683593891058,15.328086106119562,2.8645480637039022,49110553.69223045,29.58915385850982,183.05159416248298,25.417590770011216,12.0
511,H,2020-12-20,13:00,3451043.0,H,Alaves,1108.0,Pablo Machín,4-4-2 double 6,46400000.0,29.42940700640906,183.27272727272728,29.0,0,7.6,2.6,3.6,15.4,3.0,0.4,1.0404600000000002,1.1227542,0.8254682000000001,13.891898483531344,2.6,48800000.0,29.580337253437868,182.94545454545454,24.0,6.560452215461549,2.2522452392449273,3.201437798479483,14.738450680562622,2.7924173779352306,0.34625111254198393,1.0229977078985502,0.8700346727582423,0.6646585726682271,14.207229816700895,2.5763653755012914,47807035.79345741,29.621276073296453,182.91318398696512,23.611727178119356,13.0
521,H,2020-12-23,21:00,3451050.0,H,Alaves,1108.0,Pablo Machín,4-4-2,46400000.0,29.69124509986933,184.27272727272728,26.0,1,8.0,2.6,4.4,14.6,2.2,0.2,0.9942,1.0005330000000001,0.703247,14.645686362319221,3.4,47660000.0,29.663468359156248,182.87272727272725,25.4,7.040301477308837,2.1681634927713436,3.800958532737542,13.825633786405483,2.528278251772706,0.2308340749475396,0.8177318051226227,0.7149711150640768,0.5780537150517848,14.047244120113325,4.050910251362003,47338023.861978024,29.557319717622743,183.0330317489694,25.407818119998176,16.0
534,D,2020-12-31,15:15,3451068.0,D,Alaves,1108.0,Pablo Machín,4-4-2 double 6,43200000.0,30.18679609234024,183.9090909090909,24.0,0,8.0,2.6,4.0,12.4,2.8,0.2,1.16046,1.012569,0.863939,14.874038852740679,4.0,47160000.0,29.65854022773941,183.16363636363636,25.4,9.02686765246236,2.445442328643078,3.2006390215460656,12.550422523677744,3.0188521680764357,0.15388938326260432,1.288621203633899,1.1056007435575728,1.0143224769039194,13.216681264874781,4.3672735010550126,47025349.24117339,29.601961511725687,183.44626359041405,25.60521208009051,12.0
541,A,2021-01-03,15:15,3451070.0,A,Alaves,1108.0,Pablo Machín,4-3-3 Attacking,41800000.0,27.91836226743824,183.36363636363637,27.0,1,8.8,1.6,3.0,10.8,3.0,0.2,1.25922,0.8125770000000001,0.6639216000000001,12.493519372221197,3.4,46020000.0,29.74943687387219,183.3818181818182,25.0,11.017911768925051,1.9636282189461225,3.467092681113256,11.366948348751864,3.345901445485608,0.10259292215917826,1.647147469200335,1.1871604957303152,0.8785493178938846,11.962635994376512,2.911515666919025,45750232.8270539,29.79690637199093,183.60053936335413,25.070141386561243,12.0
551,H,2021-01-10,15:15,3451082.0,D,Alaves,1108.0,Pablo Machín,4-4-2,43400000.0,28.323066392881586,183.72727272727272,26.0,0,8.6,1.6,2.8,13.0,2.8,0.2,1.20072,0.7936644000000002,0.645009,13.14057819575061,3.0,44600000.0,29.38226619376517,183.4909090909091,25.2,8.678607845466901,1.6424188125644095,2.6447284539056626,12.244632232682509,2.2306009634267308,0.4017286148345656,1.1129983126899063,0.843073330415813,0.6373325452127716,14.308423996735481,2.2743437778144227,44433488.551097326,29.170725003677376,183.52157169676525,25.713427591173687,14.0
558,A,2021-01-19,20:30,3451090.0,A,Alaves,1108.0,Abelardo,4-4-2,46100000.0,29.30993715387966,183.45454545454547,26.0,1,9.0,1.8,2.6,11.0,2.8,0.4,1.0485200000000001,0.9253434,0.6280325,12.31218062982769,2.8,44240000.0,29.10977537178769,183.7090909090909,26.4,7.452405230142436,1.7616125417260173,2.0964856358616233,11.496421488351988,2.8204006423656938,0.6011524099171682,0.8073655417511897,0.8386602202766011,0.45374053011656973,12.146792468114263,1.849562518484462,44088992.36735079,28.88817213337321,183.59013870694386,25.808951727462276,16.0
569,A,2021-01-23,20:00,3451100.0,A,Alaves,1108.0,Abelardo,4-4-2,46100000.0,29.320888557028187,183.45454545454547,26.0,1,9.8,2.0,2.2,11.6,3.0,0.4,1.29752,1.1256606000000002,0.6797189,12.475816993464054,2.4,44180000.0,29.085881401281814,183.74545454545455,25.8,8.968270153567433,2.174408361188569,2.3976570906020602,12.664280992341856,2.8802670949159577,0.4007682732597188,1.0889770278599757,1.027916813535106,0.5235856867507909,12.946346493967749,2.899708345752701,44759328.24496206,29.02876047355493,183.54494095614027,25.872634484980694,17.0
580,D,2021-01-31,13:00,3451113.0,D,Alaves,1108.0,Abelardo,4-4-2 double 6,40200000.0,28.9808972683716,183.1818181818182,24.0,0,10.0,2.2,2.6,12.8,3.2,0.4,1.0034599999999998,0.9008028000000001,0.45486110000000013,12.864705882352942,2.8,44120000.0,29.011810092713585,183.5818181818182,25.8,10.645513435814259,2.782938907496284,2.931771393767391,13.776187328295945,3.58684472998721,0.2671788488316377,0.979351351899942,0.9394682090179916,0.6032474578387355,13.130897662656459,4.266472230585438,45206218.83000205,29.126136501385307,183.51480912227348,25.91508965665639,18.0
585,H,2021-02-05,20:00,3451128.0,D,Alaves,1108.0,Abelardo,4-4-2 double 6,41500000.0,29.81345280318586,183.36363636363637,24.0,1,8.0,2.2,2.2,14.4,3.0,0.4,0.696,0.6710248000000001,0.3737385000000001,12.748796791443851,3.0,43520000.0,28.770630327919854,183.43636363636364,25.8,8.763675623799402,2.1886259383066107,2.62118092916559,14.850791552241136,3.391229819983493,0.17811923255079193,0.9285342345978883,0.6934421393352909,0.4692949718870256,11.712265108379766,3.1776481536792063,43537479.21993329,29.077723423712094,183.40381214211718,25.276726437744887,18.0
600,H,2021-02-13,20:00,3451146.0,H,Alaves,1108.0,Abelardo,4-4-2 double 6,41400000.0,28.479870574326426,184.0909090909091,26.0,0,11.2,3.0,4.2,13.8,3.8,0.2,1.216,0.9613230000000001,0.6640367000000001,9.990176101788679,4.2,43460000.0,29.149648435069377,183.43636363636364,25.2,12.5091170826348,3.1257506255632275,5.414120619519686,13.567194368125847,3.5941532133278473,0.11874615503224652,1.5005894897474836,0.9977580928984704,0.8483266479349922,9.543808922768916,4.45176543582079,42858319.479937054,29.322966550210023,183.3904202159565,24.851150958485018,16.0
614,H,2021-02-21,15:15,3451163.0,H,Alaves,1108.0,Abelardo,4-4-2 double 6,37200000.0,29.274842884699147,184.8181818181818,15.0,0,11.4,3.0,4.8,14.6,3.4,0.0,1.21386,0.9375556000000002,0.7889248000000001,13.205470219435735,4.8,43060000.0,29.181009271358345,183.5090909090909,25.2,10.33941138838386,2.7505004170353478,4.942747079671244,13.711462912086514,3.0627688088755964,0.07916410335411334,1.0621929931570404,0.9021710619305805,0.8025500986224982,14.329205948599375,4.30117695721113,42372212.98661589,29.041934558243728,183.6239165076116,25.234100638996953,16.0
621,A,2021-02-27,17:30,3451174.0,D,Alaves,1108.0,Abelardo,4-4-2 double 6,39900000.0,30.226370480990603,183.45454545454547,15.0,1,10.4,2.8,4.8,14.8,3.2,0.0,0.9061999999999999,0.7177452000000001,0.7177452000000001,12.704071618037135,4.2,41280000.0,29.17399041752224,183.7818181818182,23.0,9.226274258909118,2.5003336113538746,4.295164719773002,14.474308608066899,2.708512539246116,0.052776068902423263,0.7460953287675396,0.7039067079513239,0.6374927324130036,13.565624478544201,3.534117971464815,40648141.99105642,29.119570667063137,184.02200494447317,21.82273375929007,16.0
637,H,2021-03-08,20:00,3451198.0,A,Alaves,1108.0,Abelardo,4-4-2 double 6,44500000.0,29.064526165142183,183.0,65.0,0,8.4,2.2,5.0,15.2,2.8,0.0,0.89176,0.6619228000000001,0.6619228,11.423119237084755,4.0,40040000.0,29.355086802314723,183.7818181818182,20.8,7.4841828392587075,2.0002224075652197,4.530109813183895,15.64953907205407,2.8056750261648604,0.03518404593480708,0.7266968858448701,0.6304241386336239,0.5861481549415888,11.408829017424784,4.356078647649833,40398761.32736894,29.488503938375263,183.8328517811624,19.54848917284172,16.0
640,D,2021-03-13,13:00,3451204.0,H,Alaves,1108.0,Abelardo,4-4-2 double 6,42900000.0,28.846244788749924,183.0,63.0,1,8.2,2.6,4.8,14.0,2.8,0.0,0.82168,0.7812880000000002,0.7812880000000001,13.457643046608563,3.8,40900000.0,29.37181258166885,183.74545454545455,29.0,6.322788559499566,2.3334816050452702,3.3534065421162746,14.099692714694386,2.8704500174435883,0.023456030623141715,0.643297923896132,0.6863547590893831,0.6568374366281056,13.955092360836552,2.904052431758755,41765840.884919964,29.34717801396348,183.55523452077344,34.69899278197587,18.0
656,H,2021-03-21,17:30,3451374.0,D,Alaves,1108.0,Abelardo,4-1-4-1,46500000.0,28.692178458092215,182.63636363636363,65.0,0,6.0,2.2,3.0,16.2,2.6,0.2,0.5141000000000001,0.7579940000000001,0.6093386000000002,13.816263736263735,2.8,41180000.0,29.178370978781658,183.6727272727273,36.8,7.215192373002908,2.555654403364309,2.902271028075901,16.733128476472356,2.913633344962547,0.3489706870832603,0.7977986159313081,0.9542098393938815,0.6867726244188443,11.636728240549399,2.6027016211714242,42143893.923281334,29.180200272225033,183.37015634718168,44.132661854684365,18.0
667,A,2021-04-04,13:00,3451383.0,A,Alaves,1108.0,Abelardo,4-4-2 double 6,48300000.0,28.873125505569035,182.36363636363637,65.0,1,6.6,2.4,3.2,15.8,2.8,0.2,0.84716,0.8384346,0.5411234,12.152053209947946,2.4,42200000.0,29.220832555534816,183.3818181818182,44.6,7.810128248670026,2.7037696022432263,3.601514018718937,15.155418984311137,2.9424222299751,0.2326471247218958,1.1487657439550434,1.0072065595960475,0.5811554162789774,12.950801283176421,2.40180108078047,43595929.28219102,29.017526334180374,183.12555877690843,51.088441236472846,18.0
672,D,2021-04-10,15:15,3451393.0,D,Alaves,1108.0,Javier Calleja,4-4-2 double 6,43100000.0,29.332088855702818,182.9090909090909,17.0,0,8.6,3.4,3.8,14.4,3.2,0.2,0.9838000000000001,1.150559,0.8532478000000001,11.430075187969923,3.8,44420000.0,29.14048907970879,182.8909090909091,54.6,10.873418832451561,4.135846401497764,4.401009345813897,13.103612656204158,3.2949481533172946,0.15509808314780713,1.0315438293031756,1.2941377063978219,1.0101036108533343,11.443391331639026,4.601200720523814,45163952.85479651,28.969392724643185,182.87158463915065,55.725627490989275,19.0
684,H,2021-04-18,15:15,3451423.0,D,Alaves,1108.0,Javier Calleja,4-4-2,44100000.0,29.603882770207203,182.36363636363637,19.0,1,9.6,3.2,4.0,13.8,3.0,0.2,0.90938,1.1436484000000002,0.8463372000000001,12.523527568922304,2.8,45060000.0,28.961632754651237,182.78181818181818,55.0,10.248945888300378,2.75723093433038,4.934006230543163,13.735741770803441,2.8632987688777387,0.10339872209848325,0.7929625528685306,1.0123938042649157,0.8230377405686912,11.816427554426413,3.400800480347936,44475968.56986361,29.090291434996526,182.8840867291308,42.81708499397916,19.0
691,H,2021-04-21,20:00,3451403.0,H,Alaves,1108.0,Javier Calleja,4-4-2,46300000.0,30.075539792172233,182.8181818181818,17.0,1,10.8,3.0,5.2,14.6,2.6,0.2,0.9666200000000001,1.0474034,0.7500922000000001,10.952098997493733,3.2,44980000.0,29.06950407566424,182.65454545454548,45.8,10.165963925533527,2.5048206228867413,5.622670820362596,14.157161180535926,2.2421991792513865,0.06893248139896445,0.7828750352456798,0.7805928695097798,0.6543554937123415,11.607777099776191,2.933866986898294,44350645.71324232,29.261488546733542,182.71060327396586,34.878056662647154,16.0
699,D,2021-04-24,17:30,3451421.0,D,Alaves,1108.0,Javier Calleja,4-4-2 double 6,45500000.0,30.42797585713397,183.8181818181818,17.0,0,10.8,3.2,5.4,11.8,2.4,0.0,1.01144,1.0313454,0.8826896000000002,12.46638471177945,3.0,45660000.0,29.3153630763487,182.6181818181818,36.6,9.777309283688835,3.0032137485913957,4.748447213574652,12.104774120356316,2.161466119500886,0.045954987599298794,0.9655500234972059,0.9902719130066187,0.906113662475013,12.595660923660784,2.289244657931892,45000430.47549519,29.5328389618799,182.74646278870452,28.91870444176196,19.0
711,H,2021-05-01,13:00,3451434.0,H,Alaves,1108.0,Javier Calleja,4-4-2,41500000.0,30.447140812643894,183.8181818181818,17.0,0,10.2,3.0,4.8,12.6,1.8,0.2,0.8787200000000001,0.9874880000000001,0.9874880000000001,12.450595238095238,3.0,45460000.0,29.66252255615705,182.85454545454547,27.0,8.518206189125493,2.668809165727492,3.8322981423828133,13.403182746904621,1.4409774130003643,0.3639699917329658,1.039400015664827,0.9581522753377356,0.9020467749833408,13.563773949107494,2.1928297719545644,45166953.65033017,29.831217926964683,183.10370246519705,24.945802961173396,18.0
721,D,2021-05-08,13:00,3451443.0,A,Alaves,1108.0,Javier Calleja,4-3-3 Attacking,43800000.0,29.768900504013438,182.54545454545453,26.0,1,8.0,2.0,4.6,13.2,1.4,0.2,0.7648199999999999,0.6447428000000001,0.6447428000000001,12.127380952380951,1.8,44100000.0,29.977325617572024,183.14545454545456,17.4,7.678804126083486,2.4458727771516147,4.221532094921957,12.935455164602983,1.6273182753336153,0.24264666115528513,0.7688000104431613,0.6901928502251009,0.6527891833221751,11.313349299404525,2.461886514636433,43944635.766886525,30.036525555524463,183.34186224952538,22.29720197411504,16.0
731,A,2021-05-11,19:00,3451456.0,A,Alaves,1108.0,Javier Calleja,4-3-3 Attacking,42200000.0,29.810466056872624,183.1818181818182,24.0,0,9.2,3.0,5.0,12.6,1.4,0.2,1.02628,0.8209436,0.8209436,11.962249373433584,2.2,44240000.0,30.064687947234148,183.07272727272726,19.2,10.119202750722666,3.297248518101195,5.481021396614814,12.623636776401945,1.7515455168890939,0.1617644407701788,1.053566673628814,0.903431900150097,0.8784961222148148,11.454513568024089,2.6412576764243134,43896423.84459101,29.947317205020777,183.07639301483508,23.531467982743532,16.0
749,H,2021-05-16,17:30,3451463.0,H,Alaves,1108.0,Javier Calleja,4-4-2,46200000.0,29.469728081637733,182.9090909090909,26.0,1,9.0,3.0,4.6,12.6,2.0,0.2,1.2803,1.0898274000000001,1.0898274000000001,12.81889097744361,2.2,43860000.0,30.106004604567232,183.23636363636362,20.2,9.74613516714841,2.8648323454007567,5.320680931076527,13.415757850934702,2.501030344592799,0.10784296051344751,1.3799777824192396,1.1560912667667547,1.1394674148099009,12.794237115524956,2.4275051176161893,43330949.22972728,29.901700155638057,183.1115347371628,23.687645321829038,15.0
759,H,2021-05-23,20:00,3451482.0,D,Alaves,1108.0,Javier Calleja,4-3-3 Attacking,26900000.0,28.38728143861614,182.27272727272728,94.0,0,10.0,4.0,5.2,12.4,2.0,0.2,1.54316,1.3754274,1.3754274,12.551664086687307,3.2,43840000.0,29.98484226246033,183.25454545454545,22.0,11.164090111432362,4.909888230267297,5.547120620717699,11.277171900623001,2.334020229728522,0.07189530700896278,1.8017185216128524,1.7166041778445378,1.7055216098733024,12.941256116232333,3.6183367450775332,44287299.486484915,29.757709464304604,183.04405346113882,24.458430214552738,15.0
763,A,2021-08-14,21:00,3605038.0,D,Alaves,1108.0,Javier Calleja,4-2-3-1,40200000.0,29.00802688071682,181.9090909090909,25.0,1,11.0,4.0,5.6,10.8,2.0,0.0,1.6583200000000002,1.3536472,1.3536472,14.004605263157895,3.2,40120000.0,29.576703378756765,182.94545454545454,37.4,11.109393407621573,3.939925486844825,5.031413747145111,10.184781267081956,1.5560134864856496,0.047930204672640864,1.7887790144085678,1.4060734518963458,1.3986850732488558,16.215739371606006,3.078891163385,38491532.99098971,29.30090012240843,182.78694473166829,47.638953476369444,16.0
771,A,2021-08-21,16:00,3605048.0,D,Alaves,1108.0,Javier Calleja,4-1-4-1,39000000.0,29.599402650737353,181.72727272727272,25.0,1,12.0,4.4,4.6,11.2,1.8,0.0,1.77988,1.6049864000000003,1.4563314,15.651196172248806,3.0,39860000.0,29.28888059237135,182.56363636363636,39.0,11.07292893841438,3.9599503245632173,3.354275831430028,11.456520844721338,1.3706756576570946,0.031953469781760134,1.470986009605703,1.4077056345975638,1.1550217154992306,15.825644429555508,2.71926077558999,39061021.993993156,29.20327570851122,182.49432679080917,40.09263565091276,19.0
781,H,2021-08-27,21:15,3605065.0,H,Alaves,1108.0,Javier Calleja,4-4-2 double 6,37300000.0,27.211001182253746,183.8181818181818,120.0,0,10.8,4.2,3.2,11.6,2.0,0.2,1.74476,1.5231998000000002,1.3745448,14.967827751196172,3.0,38900000.0,29.254981021716134,182.4,38.8,10.381952625609575,3.9733002163754785,2.5695172209533377,12.304347229814242,1.9137837717714064,0.3546356465211793,1.4631573397371351,1.245462756398373,1.077006810332819,13.32376295303696,2.8128405170599953,39040681.32932877,29.3353180225866,182.23864210296367,35.06175710060842,19.0
802,A,2021-09-18,20:00,3605204.0,A,Alaves,1108.0,Javier Calleja,4-4-2,26600000.0,27.966896895028313,182.72727272727272,49.0,1,11.0,4.4,3.0,11.6,2.0,0.2,1.3672800000000003,1.2630528,1.1143978,13.499177865612648,3.6,37920000.0,28.735088046792356,182.52727272727273,58.0,10.254635083739716,3.648866810916982,3.0463448139688976,13.202898153209507,2.609189181180946,0.23642376434745144,1.023904893158085,0.9505335042655784,0.8382295402218765,11.592653562894183,3.541893678040006,38460454.21955251,28.62721240914231,182.76515534136973,63.3745047337393,20.0
811,H,2021-09-22,18:30,3605218.0,D,Alaves,1108.0,Javier Calleja,4-4-2 double 6,34600000.0,27.9828262086989,182.1818181818182,50.0,0,9.8,3.2,2.2,12.4,2.4,0.2,0.9051200000000001,0.7458470000000001,0.5971920000000001,11.93673442669862,3.2,34000000.0,28.434521809470475,182.4909090909091,62.6,9.50309005582647,3.432577873944653,2.697563209312596,12.46859876880633,3.0727927874539676,0.15761584289830033,0.7940699287720548,0.717556002843717,0.6426866934812494,9.536128016288414,3.6945957853600055,34506969.47970164,28.407107237770976,182.7525278033374,58.58300315582617,20.0
821,H,2021-09-25,13:00,3605276.0,H,Alaves,1108.0,Javier Calleja,5-4-1,28100000.0,26.92676249144421,182.36363636363637,52.0,1,9.2,3.2,3.0,14.4,2.6,0.2,0.6289600000000001,0.6738076000000002,0.5251526,8.960263838463327,4.2,35540000.0,28.353630763487025,182.47272727272727,53.8,9.002060037217646,2.9550519159630992,4.46504213954174,14.312399179204231,2.3818618583026416,0.10507722859886662,0.6567466191813693,0.6199756685624775,0.5700627956541658,8.984869657917764,4.796397190240009,34537979.65313443,28.265680228080285,182.562291262831,55.7220021038841,20.0
