Equipo,Fecha,hora,es_local,resultado_final,xpts_avg5,ppda_avg5,corners_avg5,faltas_avg5,amarillas_avg5,rojas_avg5,diff_xg_avg5,diff_tiros_puerta_avg5,diff_tiros_avg5,diff_pases_area_avg5,diff_xpts_avg5,diff_corners_avg5,diff_faltas_avg5,diff_amarillas_avg5,diff_ratio_presion_avg5,diff_dominio_ofensivo_avg5,diff_agresividad_ofensiva_avg5,diff_disciplina_avg5,xpts_ewma5,ppda_ewma5,corners_ewma5,faltas_ewma5,amarillas_ewma5,rojas_ewma5,diff_xg_ewma5,diff_tiros_puerta_ewma5,diff_tiros_ewma5,diff_pases_area_ewma5,diff_xpts_ewma5,diff_corners_ewma5,diff_faltas_ewma5,diff_amarillas_ewma5,diff_ratio_presion_ewma5,diff_dominio_ofensivo_ewma5,diff_agresividad_ofensiva_ewma5,diff_disciplina_ewma5,club_id,game_id,xi_market_value,xi_average_age,xi_average_height,xi_total_caps,formation,manager_name,ocupacion_estadio
Elche,2023-06-04,18:00:00,1,D,1.15458,8.35939393939394,6.8,11.6,1.4,0.0,-0.3791690000000004,-1.2,0.0,-1.2,-0.4635599999999996,-1.4,2.2,-0.6,3.782517878690825,-1.579168999999996,-1.4,1.0,1.073129665991213,9.373268261064998,5.76350138987935,11.448716717140318,1.2303445104320103,0.0164364588642648,-0.5306552853375537,-1.5096454356558242,-3.468163163714798,-1.7668412547722503,-0.6489540685354396,-4.325187872491148,1.711574055561591,-0.7742822817104912,1.1909744125887047,-5.765659703824597,-7.793351036205945,1.2840429717489383,1531,3844555,27200000.0,28.507249082197745,183.1818181818182,50.0,4-1-4-1,sebastián beccacece,0.5283866445775456
Elche,2025-08-18,19:00:00,1,D,1.18116,8.139001782531194,5.6,13.4,1.8,0.0,-0.3546330000000004,-0.2,-1.2,-0.4,-0.4085399999999995,-2.0,4.0,-0.4,3.773242516371985,-1.9546329999999963,-3.2,0.8,1.0073197773274754,8.170414134827647,6.1756675932529,13.63247781142688,2.153563006954674,0.0109576392428432,-0.5832868568917025,-0.3397636237705496,-2.978775442476532,-0.5112275031815005,-0.7694360456902931,-1.8834585816607656,4.474382703707727,-0.1828548544736608,2.9013998215212,-4.073289802549732,-4.862234024137297,0.5226953144992923,1531,4645609,16650000.0,27.13894592744696,182.1,15.0,4-3-3 ATTACKING,eder sarabia,0.9106983560596408
Elche,2025-08-23,17:30:00,0,D,0.95422,7.929001782531193,5.2,13.0,1.4,0.0,-0.6448622000000005,-0.6,-2.8,-1.2,-0.8480399999999996,-2.0,1.6,-1.0,5.120084621635142,-4.644862199999996,-4.8,1.4,0.9554798515516504,8.196942756551765,4.4504450621686,13.75498520761792,1.435708671303116,0.0073050928285621,-0.593566571261135,-0.8931757491803664,-3.985850294984355,-1.3408183354543337,-0.8486573637935289,-1.9223057211071768,3.316255135805152,-0.4552365696491072,6.289529705575536,-5.920235201699821,-5.908156016091532,0.6817968763328616,1531,4645518,17350000.0,26.93273598407069,182.3636363636364,16.0,3-4-1-2,eder sarabia,1.0
Elche,2025-08-29,17:30:00,1,H,0.7902,9.606779560308972,4.4,12.2,1.8,0.0,-0.8692066000000004,-1.2,-5.0,-3.0,-1.1983799999999996,-3.8,1.8,0.0,3.172056843857365,-8.869206599999995,-8.8,0.4,0.7451199010344336,10.483147022886362,3.6336300414457336,11.503323471745285,1.957139114202077,0.0048700618857081,-0.8518183808407567,-1.928783832786911,-4.990566863322903,-4.893878890302889,-1.2881715758623526,-3.948203814071452,-0.1224965761298979,0.6965089535672618,1.830751285198506,-10.736264134466548,-8.938770677394356,-0.5454687491114256,1531,4645529,18550000.0,26.999937776118475,182.54545454545453,22.0,5-3-2,eder sarabia,0.8581623550401427
Elche,2025-09-12,19:00:00,0,D,0.78888,9.760463770835289,3.4,12.6,1.8,0.0,-0.8684184000000006,-1.2,-6.2,-3.4,-1.2034799999999997,-4.2,0.8,0.4,3.3885480719275405,-10.468418399999996,-10.4,-0.4,1.0687466006896225,9.444905032801437,3.755753360963823,12.335548981163525,1.638092742801385,0.0032467079238054,-0.4100699205605045,0.0474774448087258,-1.660377908881936,-2.262585926868593,-0.6200810505749019,-1.9654692093809685,-1.0816643840865987,0.1310059690448413,4.819916061477366,-4.333033756311032,-3.6258471182629046,-0.0303124994076171,1531,4645574,25650000.0,28.655989048596847,182.4,75.0,5-3-2,eder sarabia,1.0
Elche,2025-09-21,16:30:00,1,H,1.11952,8.559165069536586,3.2,14.4,2.2,0.0,-0.3525634000000004,-0.2,-2.4,-2.8,-0.4838999999999995,-1.0,-0.6,0.2,4.438467462881414,-5.552563399999998,-3.4,-0.2,1.3223977337930817,8.415650974248575,3.1705022406425485,14.557032654109015,2.0920618285342565,0.0021644719492036,-0.1284619470403363,-0.3016817034608494,-1.7735852725879573,-2.841723951245729,-0.0636873670499346,-1.310312806253979,-2.054442922724399,-0.2459960206367724,2.9108964219372924,-4.743771170874021,-3.083898078841937,0.3131250003949218,1531,4645488,27400000.0,27.44745193205152,180.8181818181818,66.0,3-4-1-2,eder sarabia,0.8676882885179049
Elche,2025-09-25,17:30:00,0,D,1.29486,9.55359231411863,2.4,12.6,1.8,0.0,-0.1209894000000004,-0.4,-1.4,-2.4,-0.1265999999999994,-1.6,-4.4,0.0,4.359982247284878,-3.9209893999999976,-3.0,0.0,1.4657318225287213,9.189381351253436,3.113668160428366,12.704688436072678,2.061374552356172,0.001442981299469,0.070798701973109,0.132212197692767,-0.182390181725305,-0.5611493008304862,0.2162417553000435,-0.8735418708359861,-4.369628615149599,-0.1639973470911816,3.917205801759365,-0.6727407805826817,-1.0559320525612912,0.2087500002632812,1531,4645544,36300000.0,26.04268558272665,183.54545454545453,76.0,5-3-2,eder sarabia,0.6204600484261501
Elche,2025-09-28,14:15:00,1,H,1.37066,9.956223893065998,2.8,12.4,2.2,0.0,-0.0230342000000004,0.4,0.4,-1.8,0.0325200000000005,-1.0,-5.8,0.2,1.760859440267335,-1.4230341999999978,-0.6,-0.2,1.3874212150191476,9.547306865747906,3.075778773618911,12.803125624048452,2.040916368237448,0.0009619875329793,0.0057491346487393,0.754808131795178,0.8784065455164632,-0.3740995338869908,0.073661170200029,-0.2490279138906575,-4.913085743433067,-0.1093315647274544,2.634862347371741,0.5100561462782122,0.6293786316258058,0.1391666668421875,1531,4645583,23900000.0,29.371912139879285,180.27272727272728,66.0,4-4-2,eder sarabia,0.8508984325219829
Elche,2025-10-05,12:00:00,0,H,1.8877,9.075112781954887,3.8,13.4,2.2,0.0,0.8934685999999996,2.4,3.6,0.8,1.0364400000000007,1.6,-6.0,-0.4,3.360220551378446,5.2934686000000015,5.2,0.4,1.8948141433460983,9.914871243831938,4.383852515745941,12.535417082698968,2.3606109121582985,0.0006413250219862,1.0752300897658262,2.5032054211967854,3.5856043636776422,0.0839336440753393,0.9999074468000196,1.5006480574062282,-5.942057162288712,-0.0728877098183029,2.059908231581161,4.744768097518807,5.08625242108387,0.0927777778947917,1531,4645505,37400000.0,26.654719681413727,181.72727272727272,26.0,3-4-1-2,eder sarabia,0.5162163884286989
Elche,2025-10-19,12:00:00,1,D,1.58182,10.151428571428571,3.8,12.4,2.2,0.2,0.3609645999999996,1.2,-1.2,-0.2,0.3873600000000006,-0.8,-6.2,-0.6,0.337238095238095,-1.0390353999999973,-2.0,0.2,1.3254094288973992,10.859914162554626,4.255901677163961,11.356944721799314,1.907073941438865,0.3337608833479908,-0.0128776068227824,1.002136947464524,-3.9429304242149046,-0.6107109039497737,-0.1764950354666538,-2.332901295062514,-5.294704774859142,-0.7152584732122019,-0.0656167345014477,-4.56651893498746,-6.275831719277419,0.0618518519298611,1531,4645601,31300000.0,27.40887312550557,181.8181818181818,67.0,4-3-3 ATTACKING,eder sarabia,0.9252899197145406
Elche,2025-10-25,14:15:00,0,H,1.59072,10.332631578947368,4.6,11.4,2.0,0.2,0.3907541999999996,2.2,1.4,0.8,0.4093200000000006,0.0,-6.6,-0.6,1.5946065162907266,2.590754200000003,1.4,0.2,1.508339619264933,9.660995406615363,4.837267784775975,12.23796314786621,1.938049294292577,0.2225072555653272,0.1859822621181449,2.001424631643016,1.03804638385673,-0.0738072692998491,0.2686366430222308,-0.221934196708343,-5.529803183239428,-0.8101723154748013,1.749488593039135,1.1502213766750264,0.816112187148387,0.3745679012865741,1531,4645563,36300000.0,27.330968825835352,181.9090909090909,62.0,4-2-3-1,eder sarabia,0.9819039123231807
Elche,2025-11-02,17:30:00,0,H,1.42674,9.615263157894736,4.4,12.6,2.0,0.2,0.1790341999999996,1.4,0.2,-0.6,0.0776400000000005,-0.4,-4.6,-1.0,1.6527156780840984,-0.2209657999999979,-0.2,0.6,1.3163930795099554,8.823996937743578,3.891511856517317,13.158642098577475,1.9586995295283849,0.1483381703768848,-0.0724384919212366,0.3342830877620106,-0.3079690774288466,-1.0492048461998995,-0.1150089046518461,-0.814622797805562,-3.35320212215962,-1.2067815436498677,3.239782518816213,-1.429612415549983,-1.1225918752344084,0.916378600857716,1531,4645586,39400000.0,27.25505569037397,180.45454545454547,71.0,4-1-4-1,eder sarabia,1.0
Elche,2025-11-07,20:00:00,1,D,1.2168,9.28406015037594,4.4,13.2,1.8,0.2,-0.2477400000000004,0.6,-2.0,-1.4,-0.3898199999999995,-1.2,-2.6,-0.8,1.7972520189362284,-3.647739999999998,-3.2,0.4,0.937962053006637,8.751712244210005,3.594341237678212,14.105761399051651,1.63913301968559,0.0988921135845899,-0.8010326612808245,-0.4438112748253262,-2.871979384952564,-2.032803230799933,-0.9262726031012308,-1.5430818652037082,-0.9021347481064133,-0.4711876957665785,2.4241407268298567,-5.705815277033322,-4.415061250156272,0.2775857339051441,1531,4645547,37400000.0,27.581357725094893,182.27272727272728,29.0,4-3-3 ATTACKING,eder sarabia,0.8360519943927616
Elche,2025-11-23,20:00:00,1,D,0.7835799999999999,9.27906015037594,3.2,13.6,1.4,0.2,-1.0233590000000006,-1.0,-4.0,-0.8,-1.2068399999999997,-2.6,-1.2,-1.2,1.6902520189362285,-5.823358999999998,-6.6,0.8,0.8731413686710915,9.376141496140004,2.729560825118808,14.070507599367769,1.426088679790393,0.0659280757230599,-0.7553227741872164,-0.9625408498835508,-2.247986256635043,-0.0218688205332888,-1.0284150687341538,-1.6953879101358056,-0.9347564987376088,-0.980791797177719,1.7410938178865714,-3.025177851355549,-3.9433741667708486,0.8517238226034294,1531,4645496,46000000.0,26.104411673200172,181.45454545454547,72.0,5-3-2,eder sarabia,0.9884032114183764
Elche,2025-11-28,20:00:00,0,H,0.7993,9.002744360902257,2.8,13.8,2.0,0.2,-1.0430204000000003,-0.8,-1.2,0.0,-1.1747999999999994,-1.8,0.0,0.0,2.2712054895693328,-2.2430204,-3.0,-0.4,0.6704942457807278,10.040234681637196,2.486373883412539,12.713671732911848,2.284059119860262,0.3772853838153733,-1.2660151827914776,-0.9750272332557006,-3.1653241710900284,0.6520874529778073,-1.4753100458227693,-3.130258606757204,0.0434956675082606,0.6794721352148538,0.6900961074239994,-3.779251900903701,-6.295582777847232,-1.4321841182643804,1531,4645767,49400000.0,25.474705992159787,182.27272727272728,78.0,5-3-2,eder sarabia,0.2452211036064738
Elche,2025-12-07,13:00:00,1,H,0.53494,9.035827067669176,2.6,13.2,2.0,0.2,-1.3380740000000002,-2.0,-4.6,0.0,-1.7339399999999994,-2.2,-0.2,0.2,1.578301354230987,-5.938073999999999,-6.8,-0.6,0.6311294971871519,9.169680263948608,3.32424925560836,12.142447821941232,2.1893727465735084,0.2515235892102489,-1.1411987885276518,-1.3166848221704672,-4.11021611406002,0.768058301985205,-1.529140030548513,-1.420172404504803,-2.30433622166116,0.4529814234765693,1.0984569287588566,-4.483356600602468,-5.530388518564822,-0.9547894121762536,1531,4645770,43400000.0,26.64078153195196,181.0,19.0,3-5-2 FLAT,eder sarabia,0.7446794953485408
Elche,2025-12-13,15:15:00,0,H,0.75196,8.883246422507884,2.6,13.8,1.6,0.2,-1.0574006000000005,-1.0,-3.4,1.4,-1.2966599999999997,-1.8,0.6,0.0,2.456807925318204,-3.0574006,-5.2,-0.4,1.0932863314581012,8.242152434030256,2.88283283707224,14.09496521462749,1.459581831049006,0.1676823928068326,-0.4894368590184347,-0.2111232147803116,-1.7401440760400133,1.84537220132347,-0.5847266870323422,-0.946781603003202,0.1304425188925602,-0.6980123843489539,4.269939027774722,-0.38420873373498,-2.686925679043215,0.3634737252158307,1531,4645783,49200000.0,26.52628958994462,181.0,15.0,4-1-4-1,eder sarabia,0.5160889511915382
Elche,2025-12-21,17:30:00,1,H,0.7446200000000001,9.065817851079313,2.2,13.2,1.4,0.2,-1.0596216000000005,-2.2,-3.0,2.8,-1.3118399999999997,-1.2,-0.2,-0.8,3.063801714138079,-1.2596215999999998,-4.2,0.4,0.7769908876387343,8.668101622686837,2.255221891381493,13.729976809751662,0.9730545540326708,0.1117882618712217,-1.082733239345623,-2.8074154765202075,-3.160096050693342,2.230248134215647,-1.2647177913548948,-0.6311877353354681,0.0869616792617068,-1.4653415895659694,4.122568047501989,-2.01258115582332,-3.79128378602881,1.242315816810554,1531,4645848,56400000.0,26.06135274718437,182.0,13.0,3-5-2 FLAT,eder sarabia,0.7571364852809991
Elche,2026-01-03,17:30:00,1,A,1.14484,8.871252633688007,2.8,13.4,1.6,0.2,-0.4226950000000002,-2.2,-2.8,2.8,-0.5515799999999996,-1.0,0.8,-0.6,2.4417002648627166,-0.4226949999999995,-3.8,0.2,1.432860591759156,8.996125719472385,2.836814594254329,14.153317873167776,1.3153697026884472,0.0745255079141478,0.1184211737695847,-2.538276984346805,-2.1067307004622284,2.820165422810432,0.0130548057634033,-0.7541251568903121,1.3913077861744712,-1.310227726377313,1.8365429495423893,0.8318558961177864,-2.8608558573525404,1.1615438778737026,1531,4645859,52400000.0,26.470288096571466,182.1818181818182,23.0,3-5-2 FLAT,eder sarabia,0.8626863769593475
Elche,2026-01-10,20:00:00,0,D,1.23184,7.351414577007844,3.6,13.0,1.4,0.0,-0.1879770000000002,-2.4,-1.2,2.4,-0.3587399999999995,1.0,-0.2,-1.4,5.9491813421378446,1.012023000000002,-0.2,1.4,1.188640394506104,7.253827402725181,3.891209729502886,12.102211915445183,1.876913135125632,0.0496836719427652,-0.2923225508202767,-2.3588513228978703,-0.4044871336414857,1.880110281873621,-0.4595967961577311,0.8305832287397917,-0.0724614758836857,-0.8734851509182088,6.599530657319757,1.183300597411859,0.4260960950983059,0.7743625852491351,1531,4645834,33900000.0,27.39120154315226,182.0909090909091,21.0,4-1-4-1,eder sarabia,1.0
Elche,2026-01-19,20:00:00,1,D,1.15354,7.365700291293559,3.8,13.6,1.6,0.0,-0.3690752000000002,-2.6,-2.2,2.2,-0.5467799999999995,0.2,1.2,-1.2,6.340219701926204,-0.3690751999999978,-2.0,1.2,0.8460602630040694,7.335884935150121,4.594139819668591,12.734807943630123,2.251275423417088,0.0331224479618435,-0.7939007005468511,-2.57256754859858,-3.93632475576099,1.2534068545824142,-1.165397864105154,-0.112944514173472,-0.0483076505891238,-0.2489901006121392,5.689810561669963,-3.476818601725427,-4.049269269934462,0.1829083901660902,1531,4645878,47100000.0,26.772198369734305,181.72727272727272,30.0,3-4-2-1,eder sarabia,0.7198292341022047
Elche,2026-01-23,20:00:00,0,H,0.87438,7.488280936454849,5.2,12.2,2.2,0.0,-0.7349626000000002,-3.6,-5.8,1.0,-1.1162399999999997,0.6,0.0,-0.2,3.7630936022194574,-5.534962599999997,-5.2,0.2,0.7713068420027129,7.223923290100081,6.062759879779061,12.15653862908675,2.5008502822780585,0.0220816319745623,-0.8677171336979008,-2.7150450323990536,-7.62421650384066,0.1689379030549429,-1.291331909403436,0.591370323884352,-0.3655384337260826,0.5006732662585738,3.035631283537552,-8.322995734483618,-7.032846179956309,-0.5447277398892731,1531,4645790,47800000.0,25.73305954825462,181.0,33.0,4-3-3 ATTACKING,eder sarabia,0.6044666751624824
Elche,2026-01-31,20:00:00,1,A,0.8681800000000001,7.010367892976589,5.2,12.2,2.8,0.0,-0.8034132000000003,-2.6,-8.6,-0.4,-1.1331599999999995,-1.0,0.0,0.6,4.051441428306417,-9.803413199999998,-9.6,-0.6,0.5520045613351421,7.19276045426962,4.375173253186041,12.437692419391167,2.667233521518706,0.0147210879830415,-1.4490044224652672,-2.810030021599369,-11.749477669227108,-1.220708064630038,-1.7639879396022908,-2.2724197840770985,-0.2436922891507217,0.6671155108390492,3.78027592815547,-14.419190156322411,-14.021897453304206,-0.6964851599261821,1531,4645801,59500000.0,25.549374649990668,181.8181818181818,91.0,3-4-1-2,eder sarabia,0.9950618070600228
Elche,2026-02-07,20:00:00,0,H,0.31982,8.189024019458802,4.8,12.2,2.8,0.0,-2.5618572000000004,-3.2,-12.8,-4.8,-2.2454399999999994,-2.0,0.4,1.0,3.096859375898277,-20.1618572,-14.8,-1.0,0.3689363742234281,9.976991817997927,3.583448835457361,13.29179494626078,2.4448223476791373,0.009814058655361,-3.056499614976845,-3.5400200143995795,-14.832985112818072,-6.813805376420025,-2.1735919597348605,-3.514946522718066,1.8375384738995189,0.7780770072260328,0.0173781159644779,-24.703290104214943,-18.34793163553614,-0.7976567732841214,1531,4645811,48000000.0,26.23184618256487,182.63636363636363,83.0,3-1-4-2,eder sarabia,0.9617369695425004
Elche,2026-02-13,20:00:00,1,D,0.3484399999999999,9.025654056088836,4.4,12.2,3.0,0.0,-2.4761472000000007,-2.4,-13.4,-4.2,-2.1759599999999995,-2.4,-0.2,1.8,0.7627634523286699,-20.0761472,-15.8,-1.8,0.5270575828156188,9.302121529458937,3.722299223638241,11.527863297507189,2.963214898452758,0.0065427057702406,-2.266086409984564,-1.693346676266387,-9.888656741878716,-3.5425369176133508,-1.8015613064899072,-1.6766310151453778,-0.774974350733654,1.852051338150689,1.4965942289851375,-15.697280069476632,-11.565287757024096,-1.865104515522748,1531,4645885,30100000.0,28.505506813515023,182.54545454545453,82.0,3-5-2 FLAT,eder sarabia,0.6771059003440806
Elche,2026-02-20,20:00:00,0,H,0.80694,8.716563146997927,5.2,12.0,2.8,0.0,-1.8125998000000003,-1.2,-9.0,-2.8,-1.2449399999999995,-0.6,-1.2,1.2,0.5192088587740766,-13.612599800000002,-9.6,-1.2,1.169171721877079,8.18626283782111,5.814866149092161,12.01857553167146,2.6421432656351724,0.0043618038468271,-1.0038309399897094,-0.1288977841775913,-2.9257711612524777,-0.0283579450755677,-0.5083408709932717,1.2155793232364145,-2.183316233822436,0.5680342254337926,1.8819286201892265,-3.9579600463177567,-1.7101918380160637,-0.5767363436818319,1531,4645865,30100000.0,28.524671769024952,182.54545454545453,82.0,3-1-4-2,eder sarabia,1.0
Elche,2026-03-01,13:00:00,1,D,0.6995799999999999,9.372118702553484,3.6,11.6,2.8,0.0,-2.1295172000000004,-1.8,-9.2,-3.0,-1.4903399999999998,-1.6,-2.8,0.8,0.3452257847910019,-14.329517200000002,-10.8,-0.8,0.8077811479180527,8.883434484473334,4.209910766061441,11.012383687780972,2.7614288437567818,0.002907869231218,-1.5358662933264728,-2.0859318561183944,-7.283847440834985,-1.018905296717045,-1.2622939139955145,-0.189613784509057,-4.455544155881624,0.3786894836225284,0.2070715325786025,-9.838619030878505,-7.473461225344042,-0.384490895787888,1531,4645826,35100000.0,29.097878165639973,182.45454545454547,70.0,3-5-2 FLAT,eder sarabia,0.7973747929144896
Elche,2026-03-08,13:00:00,0,H,1.111,9.216619981325865,4.0,11.8,2.4,0.0,-1.4094210000000005,-0.2,-3.6,-2.4,-0.6343799999999995,0.4,-4.6,-0.4,1.375269960564078,-7.409421,-3.2,0.8,1.262020765278702,8.039936715139085,3.806607177374294,12.008255791853983,2.174285895837855,0.0019385794874787,-0.6942768622176487,0.2760454292544034,-2.189231627223324,-1.0126035311446968,-0.3180292759970098,0.5402574769939619,-5.97036277058775,-1.4142070109183142,3.6113097204712967,-3.896112020585671,-1.6489741502293622,2.077006069474741,1531,4645958,39200000.0,26.877978968328044,183.54545454545453,32.0,3-5-2 FLAT,eder sarabia,0.519338600739136
Elche,2026-03-14,20:00:00,0,H,1.29478,7.321814786520669,4.8,12.0,2.4,0.0,-0.2922850000000003,0.6,0.0,-0.6,-0.2230199999999996,2.0,-4.8,-0.4,5.167930905856602,-0.8922849999999997,2.0,0.8,1.148580510185801,7.383767333902248,4.53773811824953,13.338837194569322,2.116190597225237,0.0012923863249858,-0.6914545748117659,-0.149303047163731,-2.459487751482216,-3.6750690207631314,-0.5240195173313398,1.0268383179959746,-2.3135751803918336,-0.6094713406122096,6.225835552995902,-6.826011347057114,-1.4326494334862416,1.0513373796498275,1531,4645919,39900000.0,26.501151141808226,182.63636363636363,97.0,5-3-2,eder sarabia,1.0
Elche,2026-03-21,13:00:00,1,H,1.34156,7.471338596044478,4.8,14.6,2.2,0.0,-0.2260750000000002,-0.8,-0.6,-0.8,-0.1228199999999996,1.4,-1.6,-0.8,5.309652887578584,-1.6260749999999995,0.8,1.2,1.1247870067905343,7.822511555934832,4.35849207883302,15.892558129712883,2.4107937314834915,0.0008615908833238,-0.5790397165411773,-1.766202031442487,-2.639658500988144,-1.7833793471754211,-0.53484634488756,0.3512255453306498,1.790949879738777,0.2603524395918601,5.871769156542724,-5.002077564704744,-2.2884329556574947,0.0342249197665518,1531,4645914,41400000.0,28.51247588824591,183.0,26.0,3-5-2 FLAT,eder sarabia,0.8112017331464254
Espanyol,2019-08-18,18:00:00,1,A,1.34312,10.84395815034402,4.6,13.0,2.4,0.0,-0.0450555,0.0,-0.2,-0.4,-0.0518400000000002,0.0,0.2,0.0,-0.2152235340232257,-0.5740258000000025,-0.2,0.0,1.3465288150598362,10.881113399311548,4.538050707093225,12.978447433052736,2.333979626292584,0.0480587707759143,-0.0447327445477537,-0.0915882985918246,-0.1094469283086736,-0.3715553267774979,-0.0394755275394408,0.0195950337019468,0.0739787569957046,-0.006825683310134,-0.1703574878426441,-0.4668064126287422,-0.2143064840309071,-0.0016689969379812,714,3208622,76300000.0,28.189658390890425,180.0909090909091,9.0,4-4-2,david gallego,0.5249894112664125
Espanyol,2019-08-25,16:00:00,0,D,0.0532,11.275862068965518,8.0,11.0,2.0,0.0,-2.2545610000000003,-2.0,-5.0,-6.0,-2.8542,4.0,-6.0,0.0,-0.1454272863568224,-13.254561,-1.0,0.0,0.0532,11.275862068965518,8.0,11.0,2.0,0.0,-2.2545610000000003,-2.0,-5.0,-6.0,-2.8542,4.0,-6.0,0.0,-0.1454272863568224,-13.254561,-1.0,0.0,714,3208639,87300000.0,27.15325742019787,179.63636363636363,14.0,4-1-4-1,david gallego,0.3856152054214316
Espanyol,2019-09-01,18:00:00,1,A,0.3801,9.999042145593869,6.5,10.5,1.5,0.0,-1.3855095000000002,-1.5,-5.0,-5.0,-1.98555,3.0,-4.5,-1.0,2.992101171636404,-11.3855095,-2.0,1.0,0.2711333333333333,10.424648786717754,7.0,10.666666666666668,1.6666666666666667,0.0,-1.6751933333333335,-1.6666666666666667,-5.0,-5.333333333333333,-2.2751,3.333333333333333,-5.0,-0.6666666666666666,1.946258352305328,-12.008526666666668,-1.6666666666666667,0.6666666666666666,714,3208652,97000000.0,27.67519133843569,179.63636363636363,13.0,4-3-3 ATTACKING,david gallego,0.5524671749258788
Espanyol,2019-09-15,10:00:00,0,A,0.6392666666666668,11.92528735632184,7.0,9.0,1.6666666666666667,0.0,-1.0042763333333335,-2.0,-3.0,-1.3333333333333333,-1.4586,2.6666666666666665,-5.333333333333333,-1.0,1.6521415218316755,-5.337609666666666,-0.3333333333333333,1.0,0.5666222222222222,12.209025117071096,7.333333333333334,9.111111111111112,1.777777777777778,0.0,-1.1973988888888891,-2.111111111111112,-3.0000000000000004,-1.5555555555555558,-1.6516333333333335,2.8888888888888893,-5.666666666666667,-0.7777777777777778,0.9549129756109588,-5.752954444444447,-0.1111111111111113,0.7777777777777778,714,3208663,88000000.0,28.539356605065027,182.0,14.0,4-4-2,david gallego,0.1432126217704362
Espanyol,2019-09-22,12:00:00,1,A,1.091175,11.19396551724138,5.75,10.75,2.25,0.25,-0.4838527500000001,-1.25,-3.25,-1.0,-0.572325,0.75,-3.5,-0.25,1.1391061413737569,-4.73385275,-2.5,-0.25,1.1933814814814814,11.139350078047398,5.555555555555557,11.407407407407408,2.518518518518519,0.3333333333333333,-0.4391265925925928,-1.0740740740740746,-3.333333333333334,-1.0370370370370374,-0.4055888888888892,0.2592592592592599,-3.111111111111112,0.148148148148148,0.5032753170739724,-4.809496962962965,-3.0740740740740744,-0.8148148148148147,714,3208671,96500000.0,27.616700889801507,180.72727272727272,16.0,4-4-2 DOUBLE 6,david gallego,0.5075444726810674
Espanyol,2019-09-26,18:00:00,0,D,1.0102600000000002,10.934119782214156,5.6,10.0,2.0,0.2,-0.5458526000000001,-1.4,-1.2,-0.4,-0.73278,0.2,-3.8,0.0,1.2683375446779526,-2.145852599999999,-1.0,-0.4,1.0244543209876542,10.72447899940002,5.370370370370372,9.938271604938272,2.012345679012346,0.2222222222222222,-0.5573683950617285,-1.3827160493827164,0.1111111111111102,-0.0246913580246916,-0.7285925925925929,-0.4938271604938266,-3.740740740740741,0.4320987654320987,0.9306045973475604,-0.4709486419753097,-0.3827160493827168,-0.8765432098765431,714,3208681,91000000.0,28.134901375147784,180.54545454545453,21.0,4-4-2 DOUBLE 6,david gallego,0.4331056755612029
Espanyol,2019-09-29,10:00:00,1,A,1.3344999999999998,11.718947368421052,4.8,11.2,2.6,0.2,-0.0185744,-0.8,-1.0,0.4,-0.0355199999999999,-1.0,-0.2,0.6,-0.001836257309942,-0.6185744,-2.0,-1.0,1.241102880658436,12.216319332933349,4.913580246913582,12.292181069958849,3.0082304526748977,0.1481481481481481,-0.2443022633744857,-0.5884773662551444,-1.2592592592592595,-0.6831275720164611,-0.2750283950617286,-0.9958847736625512,1.506172839506172,1.2880658436213992,-1.5450290338670578,-2.186689094650208,-2.255144032921811,-1.5843621399176957,714,3208696,95000000.0,27.952958745566548,181.0909090909091,25.0,4-2-3-1,david gallego,0.5535525201185938
Espanyol,2019-10-06,11:00:00,0,H,1.29782,11.147836257309942,4.6,12.4,2.8,0.4,-0.1522032,-1.4,1.4,1.8,-0.1649999999999999,-1.2,1.0,1.4,0.2889044834307986,3.0477968000000004,0.2,-2.2,1.0019352537722908,10.099768444177789,4.609053497942388,13.5281207133059,2.672153635116598,0.4320987654320988,-0.5577355089163238,-1.7256515775034296,1.4938271604938265,0.5445816186556925,-0.7714522633744857,-0.3305898491083675,2.004115226337448,1.5253772290809329,1.4977584218664055,1.4806732702331953,1.163237311385459,-2.3895747599451305,714,3208707,80800000.0,27.333208885570283,178.63636363636363,19.0,4-2-3-1,david gallego,0.3984540448962304
Espanyol,2019-10-20,15:00:00,1,A,1.26534,9.349423558897245,3.8,13.4,3.0,0.4,-0.1634516,-0.8,1.6,1.4,-0.2188199999999999,-1.2,2.4,2.0,2.9658886104149262,2.8365484000000003,0.4,-2.8,0.9996901691815272,8.995083724689955,4.406035665294926,12.6854138088706,2.7814357567443992,0.2880658436213992,-0.4711743392775493,-1.1504343850022865,1.6625514403292176,1.6963877457704617,-0.7389015089163239,0.446273433927755,1.3360768175582989,1.6835848193872889,5.117553233625222,2.887764846822129,2.108824874256973,-2.259716506630088,714,3208717,95300000.0,27.25132225748242,181.0,38.0,3-4-2-1,pablo machín,0.5467227869546802
